Image Link,Center,Openings,Link1,Link2,Link3,Link4,Link5,Link6
https://cdn.discordapp.com/attachments/521811821955514408/667203375401795584/Destiny_2_1_15_2020_8_06_14_PM.png,Blank,5,BDPDSBB,THTTHPP,CBCPTPH,CSTPHTH,HHHTTDP,PCPTSSP
https://i.imgur.com/ytVArsy.png?1,Blank,"5,6",BDPHCBP,TPSBTDD,STBSBHB,TBTHCTC,SHPPSDP,PPCPBHC
https://media.discordapp.net/attachments/425502020464803854/666883097848971275/unknown.png?width=1205&height=677,Snake,"3,5",BDPSDCH,TSDBCTH,PHCHBPT,CPCHSSD,PCTBPBC,BPTBSDS
https://media.discordapp.net/attachments/666873697763590144/667051719775092756/unknown.png,Hex,"3,5,6",BDPSDTB,PTPTDCC,TSBPBST,HTCDDHC,BDCDHSC,SDDPSSC
https://gyazo.com/005bf10e452c6b33b44bbb75a078e99a,Clover,"1,4",BDPSPDC,SDBTHHT,BPTDDHH,DHPTDHS,PBDPSBD,CSBSHHD
https://cdn.discordapp.com/attachments/666873697763590144/666966781931552768/emblem3.png,Blank,"3,5",BDSBBSP,TTSBPHT,SHTDTSD,HDCDDTD,CPDPTTT,TTHHCHH
https://images-ext-1.discordapp.net/external/6EnVE0A1KrGgsDL7wnrvwjcBOhgi_hww1sRrG68YIR4/https/i.gyazo.com/thumb/1200/27432edc1587ccb66ef8c007f51afdd8-png.jpg,Blank,"5,6",BDSBDSH,DSCTBDD,HHDBBDH,SPTPTCH,CHHTDBD,DDTSBBP
https://media.discordapp.net/attachments/667499790950465537/667551074563129344/069bae1d7648d66e598e05a192be54b2.png,Blank,2,BDSBPTT,DTBPHTP,DCTBDBS,PBTTCDS,SPPBCSP,DBCBTPC
https://i.gyazo.com/thumb/1200/a78f2627b99e26b3c8c89594369cff69-png.jpg,Blank,"1,2",BDSBSHH,DSTPSCT,HSBTBDD,DPBHHHH,TTSPTHS,PCBHCHT
https://media.discordapp.net/attachments/667521448126185512/667596908918865940/Destiny_2_Screenshot_2020.01.16_-_21.02.54.08.png?width=1202&height=677,Blank,"2,6",BDSCPHP,SCHPDBD,DCPCDCB,BBBSPBD,DDPBHSD,TSDHCPP
https://gyazo.com/a0669bcea51eec543cb180679e488135,Blank,5,BDSCTBD,HTCBPHC,HPSTCPC,DHPTPPP,CPBTBPT,CPPTTSB
https://gyazo.com/45d8e91b1a089d8e07c9042b926dbd82,Blank,1,BDSHPPT,DHCDCBS,STCDTCC,PPPCDPD,PPTDPTB,DCBDSDS
https://gyazo.com/b85be3e8b2066bccc86c1d7bb8c417b1,Blank,"2,5",BDSPBPC,BPCCSBP,DCDSBBB,BCSDSCB,HDTTDTC,PTTPHTS
https://gyazo.com/602f9eb34030311e7c3ebdeb94aaea42,Blank,"1,2,5",BDSSCBD,CBPTPTP,CHDHHSB,PPSHTPC,DCPBTCP,CPCSDSP
https://gyazo.com/419c4d7da2490de1ec5f2138b49a03b8,Blank,"1,4",BDSSDDP,BBBBBBB,BBBBBBB,PBCTDSP,PSDCSHT,HDSTTHT
https://i.gyazo.com/6b55e79e646dcef8d040c5aa14f06594.jpg,Blank,"1,3,4",BDSTBCH,CBDDPCD,STBHCCC,TBDHSPB,BPDTBTC,SPTPCCP
https://drive.google.com/open?id=1BCESm2AMRjm0uATP3zj-cBfeqpTAwkJs,Blank,1,BDSTBSH,TPDTSHT,CDTTDPB,HPHBDBB,BTDHSPT,DBPTTSD
https://gyazo.com/77d5c4d022503eb6857282781a8f1d27,Blank,"3,4,6",BDTBPCD,TDBCHDD,CCDSSHH,PPBHHPS,DPTHCPT,HHDHPTS
https://cdn.discordapp.com/attachments/666951769779339264/667051045939052566/APE1.jpg,Blank,"1,3,5,6",BDTCSBC,DCPSTPD,DDBTHPP,HCSSSCP,DSPBBDB,DPHBCCP
https://imgur.com/a/sNnvQfU,Blank,5,BDTHBDD,PPSBSTD,HHTTDBS,SHSPSHS,DCCDDDC,DCDPSTD
https://cdn.discordapp.com/attachments/489705372232450059/667184966794215444/PS_Messages_20200116_145444.jpg,Clover,5,BDTHHCH,BBCSPHS,PDDSHTC,PBTDPPS,HTTHBBT,DDBDCTP
https://gyazo.com/f84727ffeda0256a97401932811cdbc5,Clover,"5,6",BDTSBHD,THDPHHH,DDHSPCT,BPBSSHS,DBBHDBH,BBSBHCP
https://i.gyazo.com/thumb/1200/a25544042da1e2df9df68c7b1df9a583-png.jpg,Snake,4,BDTSHST,TSCTBDP,SPHBHBH,CPPHSDH,CSCPHSS,TTPTPHH
https://media.discordapp.net/attachments/667499790950465537/667507503952691200/cec7eaa114d2dbc04c2b2d9fbeb3e3c7.png,Blank,"2,4,5",BHBBHBP,HPBPSTB,DTHPSTH,HHPDCDT,PDDTCBB,CPHCSSC
https://media.discordapp.net/attachments/666873697763590144/666874647572250645/tiger_release_final_20200115_050113.png?width=1128&height=635,Blank,"1,3",BHBPHSP,PHDHHSB,PHTSPHC,CDCTSPB,PDCSBTT,DPBTTHH
https://i.gyazo.com/thumb/1200/12beb7d1535b15370d1a5b91153c453c-png.jpg,Blank,"2,5,6",BHBSDCC,PTHDCCC,STHCBBP,BBSCDPC,PBBBDDS,BDPHPBB
https://gyazo.com/23c138198174fec620ce5e9f86f28b9e,Snake,"1,4",BHBSDSB,BBHBPHB,SCHBCSP,DTBBHHC,CCCDSBB,BCDDPPS
https://cdn.discordapp.com/attachments/667486768941236235/667554402499821569/Destiny_2_Screenshot_2020.01.16_-_18.56.58.87.png,Blank,"2,4",BHBSTCH,BTSHSBS,HSSDHBD,BBBCSDP,HPPDHSS,HCTCPTB
https://gyazo.com/3aaa2825ab07e81cbf76cc593052c519,Blank,3,BHBTPDS,TTCDTCH,BDBTBCH,TSCCSPT,BBTTDSH,HBCCSPB
https://images-ext-2.discordapp.net/external/hBm3wFhpmEtDRY0BSOweXjY-XjRbwEUwyehWIxbh-8U/https/i.gyazo.com/thumb/1200/03001ff5796ca4daf36b300b6a524ac4-png.jpg,Blank,"2,3,5",BHBTSHB,CBBHDST,DHPCCCT,HBSBCSC,TCPBPHT,DCSTDHC
https://cdn.discordapp.com/attachments/287472013516472320/667433103840641046/20200114232527_1.jpg,Blank,5,BHCHHBP,BBHHDPT,TTCSSHB,HCBTTPT,BTTTPTT,DBSBSSS
https://media.discordapp.net/attachments/667596530798166017/667596776714272768/SPOILER_tiger_release_final_20200116_231938.png?width=1202&height=677,Blank,5,BHCHTCC,HPHSBSH,PPSSHST,TDTDCBC,DHDHBDT,HPBBDSH
https://gyazo.com/1cd20deeb02dd95c6da38afd692451fe,Clover,"1,5,6",BHCHTHT,BBBBBBB,BBBBBBB,SDBSCSD,BCCCPDH,BBBSDTH
https://gyazo.com/4c241671e3dd8b2c06362e319f03db73,Blank,5,BHCPBBT,SCCCHDD,BHHPSTP,DBSPBBD,STPBTBB,DDCHTTS
https://cdn.discordapp.com/attachments/666872924967403550/667439818917150739/Emblum_3R.PNG,Blank,2,BHCPSDT,PBDDHTC,BBBBBBB,BBBBBBB,BBBBBBB,SHTCPHH
https://cdn.discordapp.com/attachments/666873697763590144/667265362286477332/unknown.png,Diamond,"5,6",BHCSTTH,SHTCDHB,CPPHTBP,CPDDPBC,DPTTHTT,TDTCDSP
https://cdn.discordapp.com/attachments/666951769779339264/667023496362196992/Q2.jpg,Blank,"2,6",BHCTCBD,STTPCBT,BHDHHTC,DHHPBBT,BHHTPCD,THBBPCC
https://gyazo.com/ef9028ab33ae6cbe65ebb4996c7b8bed,Blank,"2,4,5",BHCTDBS,CHBSTTD,DPHTCTC,DTBBPDB,HBPSDDT,CPCCDCD
https://cdn.discordapp.com/attachments/666872924967403550/667403629199622175/code1-Titan-9am.jpg,Clover,5,BHDBBCT,BDDTTSC,BDDDBSD,BDTHCDD,THDSHBC,HBBHBCH
https://gyazo.com/b62139eabd1b938053cd7f602f4f46a8,Hex,6,BHDBTPC,SPCSHBT,CCPSDPT,HHHBPHD,BBTPTHC,TCBHSST
https://gyazo.com/5e5c8cd0c29ee80e8ff76a3888b3f98b,Blank,"1,4,5",BHDPPST,HSBBBHT,HDSTHTT,TSCPCSC,DHDSTPT,CHPBPTP
https://cdn.discordapp.com/attachments/666872924967403550/666873608525840389/image0.jpg,Diamond,"2,6",BHDSHPH,BHBCPPB,BTPDTDC,BSDTBPT,CHPTHDC,TCPSCSB
https://drive.google.com/open?id=1x41Pz1yqvPuI4LUKf8I-EGCxLaVz3aXK,Plus,"1,4",BHDTBCB,BPTPSHS,BSDCCSP,CBCSTPB,BPPBBDB,BPDPCDC
https://drive.google.com/open?id=1p9_714d0tWN3qyi0hJQ8JcGF-jdcYscs,Snake,6,BHHBSSC,HBHHCCP,SSDHTPH,BHDHHBT,PDPSBCH,BHBCDPP
https://images-ext-1.discordapp.net/external/22VPvG7LILPei01HuwDyrBXutj9q5PxQqGlH3Led9wQ/https/i.gyazo.com/thumb/1200/2493c91574eae01dea7bb24617c36eff-png.jpg,Blank,"2,5",BHHCSCB,THSBSBP,BHBTTTS,PSSTBTS,CPHCHPB,CPTCHPS
https://drive.google.com/open?id=12HvgK6jjGWatSAj9S29-Q8GesxCmEai5,Clover,"1,6",BHHDHCP,BBBBBBB,BBBBBBB,BBBBBBB,BBBBBBB,DBCDBDC
https://cdn.discordapp.com/attachments/666872924967403550/667447074064695307/tiger_release_final_20200116_211556.png,Diamond,"3,5",BHHHCBC,TBHDCCD,DTDPHSH,SDPBPTC,PBDPPBP,CSHPSPC
https://media.discordapp.net/attachments/667499790950465537/667523612311420928/196694260ae2d854a0a531cecc7935ae.png,Clover,"2,5,6",BHHHHDB,STCCCCS,BBSHBBB,BCDSCCT,TTTTBBT,SDCSCHD
https://gyazo.com/a67cb2ca8fc5ff80aa949ec82cc32b29,Blank,6,BHHTCHB,CDDTBTH,PCBCTBT,THCCDPC,BHCPPHD,HBBHTHS
https://i.gyazo.com/thumb/1200/f2984743a0d2a972fd1e078d2581d5cc-png.jpg,Blank,"2,3,6",BHPBDSS,CSSSBDD,SDTBSPC,DCSTPCB,SSBDSCC,DCTTDBT
https://gyazo.com/eda59683d43d1f4ce016ab731221fa82,Blank,"2,5,6",BHPDHPB,HCCTTTC,DTSHTHH,CHDDBTP,HTTTCHT,PDBTCHB
https://imgur.com/a/3pNGHaC,Blank,"2,3,4,5,6",BHPPHSS,DTTBPST,HHDBDDH,TDPCPDC,TCTSCHD,PDCHPDT
https://gyazo.com/bb0b3877f308b44707f97a0e46884364,Blank,"2,6",BHPTBPH,TCTTBHB,TDCTHCC,DHSTCHP,PPDHPSH,HSTSBTT
https://imgur.com/a/tq2m97g,Blank,"3,6",BHSBHTT,PPDHPSH,DTHTPSH,PPBBTPB,BPBCHTH,TCPTHDB
https://drive.google.com/open?id=1D5iuc9hvcngXmZD1CCzcvo8rKJ0tIXfW,Blank,"5,6",BHSBTBP,DTPTDPP,PTCHPCT,PBPBTSS,CDTHPHC,SBPSHDD
https://drive.google.com/file/d/114KSCba3MZuBBh7s6ChTq9s0d5bfAlkp/view,Blank,"2,5",BHSCHDS,PPDHSDP,CCDBHCP,HTBPTCP,STBTHBB,CHDSTDS
https://imgur.com/pgSNr83,Blank,"3,5",BHSCPCB,CTDHCBB,HPSHDTC,BHTCSDD,TBDTHPB,PHPTSPH
https://cdn.discordapp.com/attachments/666873697763590144/667338518699442176/PS_Messages_20200116_150404.jpg,Blank,"2,3,5",BHSCSTS,HHPPDTD,DDTSBBP,TBSPHDB,HBPCHCP,SBPSHDS
https://gyazo.com/c53eaffd3a063b51a50d5c7e5ad717a5,Diamond,"2,3",BHSHCCB,DPCDDSS,HPSBPPT,TTPTTHH,PDPBCDD,PSSTCHC
https://gyazo.com/a1d2ec46fddbc5e7c0c6d00d5b476faf,Blank,"1,2,3,6",BHSHDTD,DSBTDDS,TBBTSPP,SDTTCHD,HCCSHDS,BTSCSSD
https://cdn.discordapp.com/attachments/666871092014743573/666901077102297109/unknown.png,Hex,"1,4,5",BHSSHTS,HPDHBSH,SBDCSTH,PCHSPCD,HHTCCHS,CBSTHBT
https://imgur.com/a/VQjAWLu,Blank,"3,5,6",BHTCSPD,CPPDDBC,PTSPTPC,DCHBCDP,SSHDPBD,PBSCPPD
https://media.discordapp.net/attachments/667521448126185512/667590391050272781/Destiny_2_Screenshot_2020.01.16_-_20.48.18.44.png?width=1202&height=677,Blank,5,BHTDTBS,DHTPDBT,CHDPSSB,SBSDSCH,HBDHBDH,STDTCSS
https://drive.google.com/open?id=1aVZ73rah2U2Io9NnqrMHnzUhM2OLUJtS,Diamond,"2,4,5",BHTHHCC,SDPDTCP,PBSPPBD,TTSSCBC,HPBCBCH,SSCDBSD
https://imgur.com/Tg1o7dn,Blank,"1,2",BHTPBBD,SSBTHHH,CPDSHSS,DTCCTCS,DSPPCCP,BTBSHCD
https://images-ext-1.discordapp.net/external/pybsVjhzNgdY23yc7cOUKZChI8SzZmn7XrzdM9inOJ8/https/i.gyazo.com/thumb/1200/86be0752423830bc55468236da1f330f-png.jpg,Blank,6,BPBPPCP,CCHSHPH,PSHDPDP,DPCDCBC,TCBBPHP,PCCPCCT
https://drive.google.com/open?id=1_tELqYxt6ZXXuB8cNY1q8QA2jR0eraxa,Clover,"4,6",BPBSBTP,HBHTDPD,CPCSBHB,HPBSTTC,PCSHSSD,CTDDBCD
https://gyazo.com/45237e83eb7a6e5826fe6d651d3e2361,Plus,"1,2,3,5",BPBTPHP,HHCPSDH,TCCSCHS,CDCCPTH,HDHCHTD,CTTPPCC
https://gyazo.com/3fc2e64ad487154928ec4827363b853e,Blank,3,BPBTSHB,DHPDTHP,PTPTCST,BTCSBCC,CPDSDSC,DDHBPCP
https://cdn.discordapp.com/attachments/666873697763590144/666959380276838400/Hunter_Reveal_2_No_HUD.png,Snake,"2,3,6",BPCDHBS,DTHTPHB,DTCHCDT,BTBDBCH,BHCBCTD,DCSDCBP
https://cdn.discordapp.com/attachments/667499790950465537/667504050245468160/d487600a8585f193fba1a26287b70a57.png,Blank,5,BPCHSDC,CBBSDPC,DCHPCTS,DTDTDBD,THDPCSS,DPPSSDD
https://cdn.discordapp.com/attachments/666873697763590144/666985019306278953/hunter1.jpg,Hex,3,BPCPHTD,SDTCTCT,PPPHBCS,DTCSBTP,CHTPSBH,BSPDCTB
https://drive.google.com/file/d/1I9x_B0isvmeaXnrIh5SJEWC1aMIfo_Ui/view?usp=sharing,Blank,"3,6",BPCSHBC,DBDPSTS,TBCHHTD,CHBTDBD,CHTSBDT,PPCCTCT
https://paste.pics/2b28dce05c72fce6fdfabff0c25c0261,Blank,3,BPDBCHB,CSDPBSC,DPBTSBS,HDTSDPS,DTDBCBS,HHHDTCT
https://gyazo.com/e10acda1acb5ef9e76638d18c6a9eab7,Blank,"3,5",BPDBHTT,PBDPPHS,SBSCDCP,SCCTPSB,TCDCCTH,HBCDHHT
https://drive.google.com/file/d/1rEO8SjdwZmycJP7BgJx4rf1IHTmtOv2v/view?usp=sharing,Snake,"2,3,5,6",BPDCBBB,STTDPCB,PTBTPDH,DCDTDSP,TDHSCDD,SHHHTHD
https://media.discordapp.net/attachments/666872924967403550/667206229927657482/unknown.png,Blank,"3,6",BPDDBBH,PPBTBBP,PCCHHBB,PBCSHSS,HCHSBSH,SHDSDHD
https://drive.google.com/open?id=1OVtDfoZQVo31zAESnqnXc78KkmE4Ju_C,Blank,5,BPDDDPS,BHHTBTC,CCHTPCH,PPCHDBB,DCDHDCT,BPCTDDB
https://drive.google.com/open?id=1iUx4dDrEl6CpNUKGeTr64LCVY6O6SHQZ,Blank,3,BPDPDBP,BPDDPTS,SDSCBHB,BCCCSHT,DSHSTHT,HDTTPBP
https://i.ibb.co/wNnqNCD/36.jpg,Blank,6,BPDSCPB,HDDSPCH,BCBDPCP,SHCDBDH,THTHBTP,BBTPCDH
https://gyazo.com/ead1f55a3d3d0bcac55f4e9b9aed2c6d,Blank,"2,3,6",BPDSCPD,BHHHTDT,CDBCPTC,PSCPHTT,CTSBSDD,SPCCDDD
https://gyazo.com/94a12647eaf45c8750e51c7e5572a428,Hex,"3,5",BPDSHHP,BBSCHBD,CHBTBPP,PBBCDDP,SSDBCSB,DSDSDSC
https://imgur.com/aFlGbqM,Blank,1,BPHBPCP,BBPPDTP,STSCBDB,HDSCHTS,BDBTPTT,HTDBBBT
https://drive.google.com/open?id=1FLMWVjJplgJiuwc80N3lc4TfDkf5Fk5R,Blank,3,BPHBPPP,BSSCHTD,BSPSHHH,BDPTPTH,PPCSTCD,SDHTDBP
https://drive.google.com/open?id=1owx63ojJD6we57iLerW_eD---Tjzfr2r,Blank,"3,5",BPHCPDP,CDHPHDH,BDCCBDH,DCDHDBB,HSCPDSD,BPSBTBB
https://cdn.discordapp.com/attachments/666873697763590144/666896796890431489/Emblem_Room_Image.jpg,Plus,"2,3,5",BPHCTTC,DTBSTCC,PHSHSPB,HCSCSST,DSTSHTH,TSSBSHD
https://gyazo.com/38f870c2ee705523e605eba9203591d7,Clover,"2,4",BPHHDTD,TCCSDST,HTDCBHD,BDHTSBD,STHPBPD,TPCDHHH
https://ibb.co/y88M88z,Blank,"2,3",BPHHHPD,TSPCSCH,SHPPBTH,DPBDSSS,DBPSHSD,SSPTHTS
https://i.gyazo.com/50a5d1162f40210bf98d13d1ebe419bd.jpg,Snake,3,BPHHTCC,TCCCHHD,TBPHDCB,TSTCDHP,DDTHSCD,PDHSPDC
https://media.discordapp.net/attachments/666976647320436737/666979435617976330/Destiny_2_Screenshot_2020.01.16_-_01.16.46.24.png?width=1202&height=677,Blank,"4,6",BPHPTHS,DHHDBTH,HPTSPSC,CDDCDCC,BHTBBDP,SDSPSDS
https://media.discordapp.net/attachments/666873697763590144/667199531833753600/hunter_12pm.PNG?width=503&height=458,Blank,6,BPHSHHP,CHTTSDS,DTHTDCT,SDDSDTH,CDSHBCP,SCHSTCT
https://media.discordapp.net/attachments/666872924967403550/667203300235673630/tiger_release_final_20200115_220449.png?width=1202&height=677,Hex,1,BPHTPHB,CDBTTBP,BTTBTCS,BCBCSBC,CCTDPPH,SHPCSHD
https://cdn.discordapp.com/attachments/667486768941236235/667504754800328735/Destiny_2_Screenshot_2020.01.16_-_17.48.22.46.png,Blank,"1,4,6",BPHTPHC,TPHPBSH,SHPPTDH,CPDSTDS,BSTCTDH,CCSSBCP
http://puu.sh/F0x4W/89cf45dd39.jpg,Blank,"3,5,6",BPPBHHC,HBHDTSP,DSTCCDC,SDBCSTC,BHTSTDD,PHDTPHD
https://cdn.discordapp.com/attachments/666872924967403550/667218732816531506/unknown.png,Blank,"4,5,6",BPPCSHC,BSDBDTS,CPPCTSS,DHCHSDD,BBSCTPH,CDTTBSP
https://i.gyazo.com/thumb/1200/5431659562a3b994bef7df38c0425d0e-png.jpg,Blank,"2,3,4,5",BPPDPCB,HCTHPCC,TTCBPSP,PDBHBDH,CCSDBPB,DHDCCHC
https://cdn.discordapp.com/attachments/666873697763590144/666879122953338881/unknown.png,Plus,"1,2,4",BPPPPHH,TSPCCBS,TBCCHBS,STDSSPT,BBHBPBD,PTCPPPH
https://gyazo.com/4e702f86adb2b6e954a84365c0fcfd18,Blank,"2,5,6",BPPSTSC,BCSBBTP,CDBTPDD,DSSTHDH,DBPHPTP,CSCPTSP
https://drive.google.com/open?id=1pjZ9kFeG_6K7ERkSjBZERM2JbqMPZgM5,Blank,3,BPPTTPB,SPCPHTP,BCTDHSP,DCCDBCP,BPHSTSS,SHCBCTH
https://gyazo.com/df099017d2eb0d16bb42712603cda498,Clover,"2,3,5",BPSBCCH,HHDHDTT,SPPDDTP,SPSPTBT,SPBBPTD,SSHHTDD
https://cdn.discordapp.com/attachments/667145204385579009/667311344097296394/unknown.png,Blank,"2,3,5",BPSBDPH,HBPCDDC,BTPSDSH,TBSCCDH,SHHPTBH,CTSHDCD
https://cdn.discordapp.com/attachments/666872924967403550/667219319536484363/image0.jpg,Blank,"3,6",BPSBDTB,DSHHDBH,SSTPBCC,BTCTSTD,TSHHTDS,PTSDSCP
https://drive.google.com/open?id=15SMwjKHptRwJftdNzXruAZRA_DDtSHhU,Plus,2,BPSCCSC,HTTTCHT,HHBBBPD,HTPCSDD,CSDPBSC,BBPTSST
https://drive.google.com/file/d/1YWxZdTlTTYF3FK7vs4AJeX081zd4AOSi/view?usp=sharing,Blank,"1,2,6",BPSHHTT,BPSTBBH,BPCSHDH,BCTBTSC,CBHPSDD,HHDHCDT
https://imgur.com/k31E2LX,Blank,"3,5",BPSPHBB,CTSTHBS,BTBTSSH,HSPCHDP,PTBCSHD,DTDCPBP
https://drive.google.com/open?id=1WaO_Tqk4VEMWZdr38w7Y55gQKogib4cV,Blank,"2,3",BPTDHBB,DDCHBTH,BSDSHHP,STSCDCT,BHHSHSD,CTCBCDS
https://i.ibb.co/vhJvSDM/11.jpg,Snake,"2,5,6",BPTHBDT,DDHHDDP,PBHDTPD,PHSDPCB,DBCBCCH,PCPSSTT
https://cdn.discordapp.com/attachments/667486768941236235/667540876159090688/Destiny_2_Screenshot_2020.01.16_-_18.31.34.39.png,Snake,"2,5",BPTHDPB,BTHPHTP,HTSSPHS,SDBHDHH,DHDBCPB,BHTTSHH
https://gyazo.com/5614581ee71e0848d604d399460141a3,Blank,6,BPTPCTD,BCDSDBP,DSTDPBP,STPPTTC,PDDTDBP,DSPSCHH
https://drive.google.com/open?id=11Zw5pKJR7cRCDW3owh8exotkY0s1WyU2,Diamond,5,BPTTTPH,PHDSHSC,SHSSDPH,CCBPBCH,SHSBCSH,SSSDPDS
https://images-ext-2.discordapp.net/external/5oSM2X7vdcycpnPMBAEh4PuRbqPVmsYx0IvGxse2T5w/https/i.gyazo.com/thumb/1200/78db6ddfeab6a7373af3bb0d493e830e-png.jpg,Blank,2,BSBCPTB,SHBHBCT,PPHTHTT,TPPBSHP,DTTPCDP,THCSPCD
https://gyazo.com/bc0f66a00b22a7ec1230f7fc743805fc,Blank,4,BSBDPHD,DTCPDDP,TDHBHPS,BCHHCDP,DTCSBBS,HTSCDBS
https://cdn.discordapp.com/attachments/666872924967403550/667199605112438804/PS_Messages_20200115_191903.jpg,Hex,"1,5,6",BSBDSSB,CPBHBSB,SHSTCSS,PTBDPDB,BBCHHSS,DCHBHSS
https://i.gyazo.com/thumb/1200/8de91c566bf37669f45e3da0d88ddfa1-png.jpg,Blank,"2,5",BSBHDCC,BHHSCCH,CBCHHST,DHTHBPT,PBCPHCD,DDCDPTB
https://cdn.discordapp.com/attachments/496604033554055169/667401891700801556/unknown.png,Blank,"3,6",BSBTHPH,HPPTBSC,DSHDHHH,PDBSDTB,SSDHPBD,HCSCTTB
https://images-ext-1.discordapp.net/external/9dtHibloCslaGbfz6n9_c2SsXDLy-GWUWaC90wSj87s/https/i.gyazo.com/thumb/1200/b2808bcab406146f75242640df3fc3e7-png.jpg,Blank,6,BSCBHSD,HPBPDPS,DPTSDBP,CTDPPDT,DPSBHHB,PDDTSBD
https://drive.google.com/open?id=16rB6XuZRl31W6bDQElLNC6xI4Gewjtpv,Blank,"1,3",BSCCTBB,THTDPCS,BDSPCHD,BCTHDPS,BBBBBBB,BBBBBBB
https://drive.google.com/open?id=1397A-pPnTx2CnDiFVX1HH8CkUzn4iiAP,Blank,5,BSCDSSB,THBPDCD,STDHCBT,SPCCSSB,PSCHTTP,DPSPHDH
https://gyazo.com/32bd10930fffbd68226a5a51585d61a4,Diamond,"1,5",BSCHCDS,PCCDDHD,HDTHHBH,SBDDSDS,HCHPDDB,BCHSDDS
https://gyazo.com/2c3f67620772ab56aa7d698441d8c44e,Blank,"3,5",BSCPHCS,DHTPHTP,HDDBTCC,HHHCDSP,SHBBCBP,DSSBSHD
https://cdn.discordapp.com/attachments/666872924967403550/667375431363723345/unknown.png,Blank,5,BSCPHDB,PTCHTPC,HBPPSHH,CBPSTBB,DDTPHBB,DCDSBBB
https://media.discordapp.net/attachments/667499790950465537/667509598336450604/HUNTER_03.png?width=1082&height=677,Blank,"1,2,3,4,5",BSCSCCD,THBDBDS,BHTCSDC,TDSTSSB,DDHCTCC,BHHTCSD
https://gyazo.com/d07b46ecff451b352d972d6682a645d9,Diamond,"1,4,5",BSDBCTP,HPSSBCD,CSPSDCS,CTTTTTT,DBBHHTT,PDSTTSC
https://imgur.com/qtUqh42,Blank,2,BSDBPPT,SPHBHCP,DHTPPDS,HCTPCHP,SHHTDBS,CBBSTDC
https://media.discordapp.net/attachments/666872924967403550/667194147890790430/image3.jpg?width=1202&height=677,Blank,1,BSDSBST,BCHPBBB,THTBTHH,DPPCPCT,THHHPTC,HSSBDBH
https://cdn.discordapp.com/attachments/666873697763590144/666959248353394728/Hunter_Reveal_1_No_HUD.png,Plus,"2,5,6",BSHBCCC,DPSPHCS,PCCCPPH,PSHPSSB,SDCSTTD,CBCSPBP
https://i.gyazo.com/thumb/1200/17d2608714a49d70067c1483c59ebc33-png.jpg,Blank,"4,6",BSHHCBH,HDCPBDT,STDTCSS,DHSSTHS,HHTTDTS,SPTHTCH
https://imgur.com/gallery/sRHW8aP,Hex,6,BSHPCDP,SHBTBHT,SHCBBSS,TTDTCDD,PHDHHSB,HPSSHBT
https://cdn.discordapp.com/attachments/666873697763590144/667225257362587658/darthunter11.png,Blank,"3,5,6",BSHPTTC,TBDCDHS,SPPDTCH,BPSSPTD,DCBTHTH,PPPSSTT
https://gyazo.com/78320da227a61fce428ee18d3d421889,Blank,"1,3",BSPBDHP,HHTDBPS,BCSPSDC,DCCCDHC,HTPBTBC,BDBCCBB
https://drive.google.com/file/d/1_kVoMGqg9054jrVgsI11K6i4PIgYdLVC/view?usp=sharing,Blank,"1,3,5,6",BSPCDPH,CBTCBHH,TBDSTTP,BDSTCDB,HPHDTSD,PBSBSBP
https://cdn.discordapp.com/attachments/666872924967403550/667402117711134720/code1-Hunter-9am.jpg,Blank,"2,3,6",BSPCPHT,CBPDBSP,BHDDBHH,HPDSPCP,SPBDCSH,BCTDDBC
https://gyazo.com/a1a0da50074583ca64ec3427aa93a6aa,Blank,"1,2,4,6",BSPPSCS,CBPHDTD,DDSDTHD,PBTBCPS,HSHPBSH,PPPHBCS
https://steamuserimages-a.akamaihd.net/ugc/775116677143668521/DA5CBF3A1D9C2ECAA8E57D8375A8BE9A56D241AC/,Blank,3,BSPTHDB,THSHDBD,TTTTBCC,HCCPPHS,DDBSHDS,DHBHSSP
https://gyazo.com/a61f00d0b070e267e55a5f8d958afbd2,Blank,"2,5",BSPTSSS,CPBCDDH,PDBPTBS,PSPSSHB,CDCSCTS,CDTTDPB
https://gyazo.com/1f6269fc8d34e5a014ff158991f4e4c9,Blank,"2,5",BSSCPSP,DHTTHCB,DBSHHHP,PDBPTBT,PCHCBPC,BDHBHPP
https://images-ext-1.discordapp.net/external/71pvXC-2ZaFZ3bo9p-jZMJk-M23CV2l2F3BYjkTOahA/https/i.gyazo.com/thumb/1200/63180da98572f1d81a2d1efe7432c1c1-png.jpg,Blank,3,BSSHBBC,BHTHDHD,TSSTDBH,DDBSTCC,CBBSDPC,DTSTDDH
https://media.discordapp.net/attachments/666872924967403550/667165574194790424/Screen_Shot_2020-01-15_at_5.36.27_PM.png,Blank,"2,3",BSTCPCB,PSPTBST,PPSSBSC,PSBBPTP,TBDCTTT,HCBTTHC
https://cdn.discordapp.com/attachments/157368876005326849/667220192127877121/Puzzle2_7.png,Blank,"2,6",BSTDBSB,DCHDTCT,BCPHTSD,CSTTBTC,TCHPSCT,SCHHCPC
https://cdn.discordapp.com/attachments/667145204385579009/667251847287013397/unknown.png,Blank,5,BSTPHBD,SHCTPPP,SHPHHPC,THCTCCP,HBCCHCS,TSDDCHT
